transaction_id,compte_id,date_id,montant,type_transaction
94936,3970,668,8523.79,dépôt
59625,2950,353,7989.49,retrait
83519,1313,560,6071.95,prélèvement
46932,2152,1269,-1723.74,dépôt
15837,1310,747,8675.69,retrait
27269,3534,819,-4072.45,dépôt
59304,314,1157,-1822.33,dépôt
79077,3659,2546,-3460.59,prélèvement
49508,2154,2778,8975.46,virement
63447,1406,1452,9718.41,paiement
74148,2312,3102,9045.12,prélèvement
94741,3986,1387,6359.23,virement
26653,2142,1542,9143.76,prélèvement
26264,124,3110,-463.73,prélèvement
43162,2575,1812,6722.49,virement
40741,3511,3580,6361.9,retrait
93156,2425,192,3270.92,virement
92422,1005,1513,120.86,virement
39921,2750,568,-3924.01,prélèvement
57088,752,2005,1644.17,paiement
82890,2619,423,-2297.62,retrait
70606,1802,2261,5905.64,prélèvement
88949,620,402,-4503.29,paiement
28557,1735,1170,2041.9,prélèvement
96248,1517,2832,2936.35,virement
96653,3363,3385,6914.38,dépôt
82918,2525,2190,6800.45,dépôt
13579,2842,2435,286.26,prélèvement
10649,838,1037,-225.88,paiement
72487,409,267,2386.65,virement
21127,3093,3795,7938.13,paiement
26669,162,709,6638.9,prélèvement
35795,1196,128,6697.94,prélèvement
70472,2708,3863,5549.95,retrait
83867,354,2005,2857.24,dépôt
86803,3499,2110,8862.33,virement
66016,756,3857,9812.26,retrait
53591,2619,3268,-1371.33,retrait
94646,2430,1962,3854.01,retrait
34717,629,2957,-578.58,prélèvement
22384,3197,12,-1885.97,prélèvement
49523,2970,3285,-455.95,prélèvement
84909,3315,1926,-378.24,virement
92562,2669,2751,555.49,virement
35955,1714,3074,-703.68,prélèvement
65221,3813,3969,5294.32,retrait
43729,1933,851,379.61,retrait
80416,3789,63,-141.94,paiement
24980,3209,3635,9007.42,virement
26395,2293,1484,8584.72,virement
20283,1802,1587,5001.42,virement
60025,779,3404,4767.41,prélèvement
72095,2234,1317,-3618.4,paiement
24356,2597,4013,70.92,retrait
86739,232,292,1447.02,retrait
17152,2950,3124,-4464.58,retrait
98327,1422,1502,5783.01,virement
70614,3858,2350,4706.62,retrait
26682,1656,2056,264.61,virement
41183,409,1838,6304.16,prélèvement
99176,2548,821,1283.08,virement
32136,780,2286,5286.24,paiement
53714,812,3459,5494.78,virement
31879,63,1416,779.0,prélèvement
40308,3431,2082,1839.23,dépôt
44272,394,1162,6684.19,dépôt
63691,2572,366,987.64,dépôt
36465,2133,909,7411.66,prélèvement
58853,653,473,6039.98,retrait
26369,959,28,2708.26,paiement
86241,98,3831,3119.31,prélèvement
62721,3931,650,6763.9,paiement
20694,1351,3990,-162.59,prélèvement
22021,3714,1775,5755.94,retrait
80805,3888,685,1798.98,virement
49275,1301,3480,3765.88,retrait
50093,1950,1403,-4205.34,retrait
28713,1964,3138,1653.41,virement
51811,2077,1560,-1439.63,prélèvement
72869,928,190,-4903.88,dépôt
93193,3552,2916,4046.2,dépôt
30478,134,2252,-1783.87,dépôt
64947,270,3564,5439.37,dépôt
82718,2155,218,6653.0,paiement
91227,1447,782,-4028.15,prélèvement
46209,1768,223,-1034.14,retrait
80893,1423,1227,126.34,retrait
30190,1853,2375,2981.97,prélèvement
33808,35,544,3820.8,retrait
49645,1039,2108,1515.45,retrait
22851,3990,1795,4026.01,prélèvement
28027,2733,674,9718.68,retrait
86644,2433,2953,-888.72,dépôt
83056,1350,2014,-2470.33,paiement
46943,1314,1800,-1621.11,virement
33007,273,1999,6749.14,virement
87283,3713,1210,7643.45,dépôt
88324,2876,3834,9104.82,virement
70401,3572,2227,3506.58,dépôt
67686,1376,2237,-2362.83,prélèvement
46243,1462,2002,4958.07,retrait
95245,315,3141,-1275.32,paiement
16201,2686,3918,4565.91,dépôt
74058,128,3938,-4465.17,prélèvement
88410,268,1520,2869.9,virement
48463,2345,871,7855.0,paiement
51083,143,1841,2040.85,paiement
99745,3729,603,115.12,retrait
62780,796,2246,2785.52,virement
20306,29,1078,-2549.04,virement
72875,2934,3012,9602.9,retrait
70318,689,3731,6343.36,prélèvement
19008,1254,211,4684.63,retrait
29882,2855,2958,-670.3,prélèvement
22440,2423,795,8712.01,virement
42327,3344,451,597.98,virement
17440,3592,1228,-2015.88,paiement
89781,785,551,8028.93,retrait
26402,3148,384,5690.69,prélèvement
87663,3903,4006,3498.56,virement
52821,3769,516,1884.76,prélèvement
10003,2970,820,5302.3,paiement
48653,3278,73,-3252.76,virement
83862,2513,405,-2967.72,retrait
89140,2238,1039,1272.41,virement
52500,1772,3394,8849.94,paiement
20876,1331,2403,1194.83,retrait
60447,3829,3850,8305.56,prélèvement
96047,1654,1083,6810.68,virement
89680,3058,3434,6633.56,paiement
20478,3175,3744,-174.2,paiement
44293,1099,3762,7092.82,dépôt
81460,2926,4011,7800.71,paiement
99974,3345,3138,3446.3,paiement
33088,2064,1608,1239.43,retrait
54639,1927,1324,8466.21,retrait
68954,1422,3805,-4239.6,virement
69655,3816,418,-4394.21,dépôt
87001,133,2866,8598.85,retrait
46083,122,2140,1785.76,prélèvement
46555,1780,256,2468.64,prélèvement
70352,2376,1332,4121.34,paiement
37257,2055,484,5155.28,prélèvement
78936,2779,2248,-1232.14,virement
68914,2351,1843,9824.77,virement
76302,1458,3206,3197.45,paiement
28490,3189,1756,9780.04,virement
49826,3368,3530,6908.65,virement
95437,1243,2487,5999.8,prélèvement
47983,3915,624,-1027.86,retrait
50418,2206,927,1990.57,retrait
13576,120,3572,-1883.3,virement
97383,2325,2721,7497.0,virement
10142,787,315,9381.59,prélèvement
71426,1479,3045,811.34,retrait
24775,1732,2894,-3327.89,paiement
61286,3616,270,-2743.94,prélèvement
75226,1809,2866,-316.14,retrait
12899,68,1517,4139.99,paiement
27621,403,3709,3978.01,virement
60201,1665,3406,9208.87,paiement
17907,1441,982,-85.04,virement
87191,2254,4005,1516.13,virement
60340,2688,3699,-1631.6,prélèvement
73265,3070,2147,5673.33,virement
21467,1588,2567,2158.03,prélèvement
27415,1376,3741,9253.06,paiement
32108,2870,1389,-2871.1,retrait
41402,2260,1334,-4878.4,virement
41837,2578,3112,2626.37,dépôt
10232,3374,1642,1630.95,prélèvement
87351,2346,667,231.73,retrait
31925,949,545,7197.5,prélèvement
56451,3455,3593,8411.13,retrait
10273,2899,304,1597.24,dépôt
67804,2942,1959,5918.19,virement
96761,1737,705,4010.09,virement
51482,1291,2841,537.0,dépôt
51961,3186,3460,7152.68,virement
97975,1553,2500,28.26,prélèvement
33667,1051,1609,6311.72,dépôt
29300,2470,2468,7300.82,retrait
89004,789,3393,-1580.56,virement
33419,3849,193,6128.83,prélèvement
21465,3023,1709,-178.3,virement
54229,1208,1431,4882.07,dépôt
25930,3932,2989,-1654.84,dépôt
42292,742,2814,-4621.09,dépôt
60242,2463,411,359.09,dépôt
65699,1481,3059,7427.31,paiement
81986,89,2257,-4966.44,dépôt
33230,2509,1788,-444.75,paiement
62249,1542,2264,-2571.9,dépôt
24675,1072,484,5636.64,prélèvement
68250,2638,418,4849.5,prélèvement
13907,2609,1428,-1252.72,dépôt
80425,1955,862,2659.58,retrait
77828,2211,92,6632.34,paiement
67179,3412,2665,359.86,virement
72454,2363,590,6257.63,retrait
97880,2500,1424,6266.56,prélèvement
59157,1772,2583,6534.29,prélèvement
21588,2476,1213,-2459.75,paiement
71423,2107,412,9412.85,dépôt
99040,1595,2502,7196.73,prélèvement
34338,3417,2045,-4989.62,retrait
54651,3499,3823,-4766.89,retrait
49401,623,1866,9500.79,dépôt
81956,1577,2868,9636.6,virement
20532,600,2461,8957.24,dépôt
13286,441,3903,9793.63,prélèvement
61850,825,3016,-1709.95,retrait
75657,1234,3710,7851.23,virement
25201,3932,1886,-4602.12,virement
95003,1510,2173,-225.77,paiement
77887,819,1254,-3382.35,virement
14124,1448,1714,2593.62,virement
77870,1985,239,1565.38,retrait
19255,3513,3593,-1263.39,virement
62923,2498,1143,-27.55,prélèvement
50402,3249,3765,2563.3,retrait
54672,1088,1378,6926.43,retrait
99370,1424,1256,3237.59,virement
38588,1111,3580,7906.12,virement
52361,2201,2211,5729.16,paiement
92293,1821,3197,3485.52,dépôt
24386,751,2855,1473.5,retrait
32648,1312,576,-4039.37,prélèvement
78482,778,1461,6720.66,prélèvement
70901,1847,3060,-572.26,dépôt
49627,1339,575,9844.95,retrait
99010,336,1652,7569.12,dépôt
93170,1903,2147,4771.0,dépôt
45736,3127,42,346.07,prélèvement
27770,3534,523,8226.32,virement
41966,2628,1423,-46.82,retrait
29101,1851,4012,1508.45,paiement
65224,1988,265,1998.32,dépôt
33011,3228,3570,-2419.66,prélèvement
68348,564,9,-2818.78,retrait
59610,366,1318,3562.84,retrait
71237,3800,1094,-3722.25,virement
72247,168,3530,3875.14,dépôt
16306,3279,147,7772.89,paiement
47057,2702,3059,6004.25,prélèvement
14962,1729,1397,1895.95,dépôt
73551,2542,3823,-4371.82,virement
68920,1284,1442,-623.92,retrait
39766,359,2232,9604.93,paiement
32262,1620,3938,7635.94,dépôt
24304,1811,3254,8608.58,prélèvement
62054,807,1539,-2586.28,virement
69403,3209,3029,6371.03,prélèvement
95436,3822,2147,3525.85,paiement
78646,1369,3737,8759.15,retrait
69641,2188,408,5440.55,dépôt
59797,2917,3434,7119.22,prélèvement
44625,3822,1291,4096.46,retrait
76999,3835,2411,3258.6,dépôt
83054,1247,1389,-2958.18,prélèvement
96613,3069,2031,-1297.35,retrait
96364,3594,1899,-374.98,paiement
36539,1742,756,5318.4,paiement
55525,3341,1058,-3291.95,prélèvement
34724,1147,2186,1205.69,prélèvement
61330,3930,870,6575.81,virement
59008,1117,1059,5865.0,virement
34843,1208,507,1556.35,virement
96154,3802,2265,2334.44,dépôt
16469,219,3968,-2612.95,virement
79335,3796,639,1844.91,paiement
52883,3488,3966,-3492.62,virement
95159,620,1402,212.78,prélèvement
81972,3393,3611,5819.43,dépôt
99818,293,1499,740.25,virement
52095,1307,1095,-150.56,retrait
93780,2519,3962,3048.3,dépôt
29829,3166,141,7665.62,retrait
88323,2347,437,-3392.82,virement
98603,759,1646,914.64,dépôt
48771,3439,1105,2315.76,paiement
59407,1473,3682,-1474.18,retrait
11878,826,3958,320.25,dépôt
10079,1202,1894,-3231.12,dépôt
29884,602,667,1165.41,virement
81698,231,3027,-3301.09,virement
91157,1933,3940,3718.84,prélèvement
53454,1877,3096,-2581.63,prélèvement
81783,1727,3569,1380.8,paiement
47013,1577,2344,9964.38,paiement
99670,1520,1887,-949.46,dépôt
88743,796,2150,9637.71,prélèvement
90782,1882,1121,-803.97,prélèvement
30800,2309,327,1834.45,prélèvement
16574,1331,243,-171.04,dépôt
23938,3033,1675,-2894.63,virement
62295,1975,2899,-2217.94,virement
18504,422,4002,5512.76,paiement
63741,3795,2609,2774.2,dépôt
11240,2927,1790,8786.71,virement
63776,3612,3502,-4966.25,dépôt
43481,655,1864,7027.01,virement
49274,948,2669,8715.19,prélèvement
25146,1498,3416,4701.4,paiement
27761,2673,3860,4848.63,paiement
43316,3261,746,5317.54,paiement
95015,600,508,-4548.87,retrait
46119,3888,678,8468.17,virement
36808,1051,2966,9335.42,paiement
94483,577,2335,8161.28,virement
59333,3530,439,8976.99,dépôt
89984,1793,2008,-3005.68,retrait
45975,3464,3787,-1445.22,paiement
22921,2773,272,-3963.0,dépôt
97968,3752,2077,434.8,virement
65189,3573,3331,4860.24,dépôt
17269,3054,1389,-340.31,virement
34595,2368,2239,1677.23,dépôt
10848,1249,3721,-2238.8,virement
71454,3365,2695,-4633.21,virement
61255,1243,2034,9756.83,virement
58621,3151,1846,9219.65,dépôt
97129,3492,1952,6657.57,prélèvement
46199,1327,2253,-4589.69,prélèvement
25133,84,2643,1020.25,prélèvement
39924,3390,1277,7838.07,retrait
12302,1653,3449,-1456.12,retrait
56518,2747,2202,6994.59,paiement
39661,26,2044,6696.21,retrait
81412,3163,2820,4770.36,prélèvement
64351,2713,2405,-3721.04,dépôt
47425,1610,2866,3946.11,paiement
94587,1774,115,3859.74,paiement
73752,2913,1880,6579.78,dépôt
94489,2884,1355,8750.25,virement
96878,401,495,-1789.17,virement
70735,3126,1364,-2897.24,paiement
39733,3059,1079,3162.24,prélèvement
62509,3457,2018,-1629.12,virement
50153,1623,266,3006.58,virement
91574,2353,3471,-444.78,prélèvement
84385,1396,821,-3152.52,retrait
10878,3632,2451,9787.08,virement
19769,283,3540,8229.63,virement
71062,1589,1894,584.36,retrait
45324,2266,3783,-597.59,prélèvement
70772,3644,1168,1394.49,dépôt
26439,843,2229,1410.57,prélèvement
85459,2645,536,-2037.07,virement
96699,1832,3454,5139.1,paiement
72628,3485,2214,-2337.95,paiement
65376,3024,984,2781.13,virement
62508,1285,2560,-1929.95,virement
48102,635,1956,-1616.99,retrait
71752,939,333,164.78,retrait
71215,1871,293,2915.86,retrait
27569,499,2801,2507.81,retrait
39984,2318,3420,-2943.63,prélèvement
15838,2330,42,2167.3,retrait
62031,2634,681,1713.86,virement
74135,2229,3349,4054.73,dépôt
53924,1833,1099,1784.67,prélèvement
70309,1130,81,8401.48,retrait
46828,607,2726,5382.27,prélèvement
50706,3811,895,8302.86,retrait
31629,3564,408,137.65,prélèvement
29691,3214,1612,-4493.43,paiement
76841,3942,2993,-1890.36,prélèvement
52974,2586,3132,1800.53,dépôt
94675,2590,1279,6192.62,retrait
22322,591,3001,5688.18,retrait
30151,939,1567,7381.58,paiement
38497,3530,3011,2353.16,virement
44398,675,829,9124.24,dépôt
49874,2405,2721,9978.21,prélèvement
32921,2989,311,-474.47,dépôt
36852,3045,1176,6362.57,virement
61561,1359,1976,5168.8,virement
57372,2519,2048,2641.82,paiement
76800,1592,3688,6435.66,prélèvement
83082,139,3757,9563.45,virement
96643,3266,157,5268.8,retrait
47161,780,531,668.31,paiement
48861,1442,708,3169.97,prélèvement
49698,2674,1891,9509.79,virement
84414,1741,3490,-4343.23,retrait
29707,2131,182,8491.83,virement
56693,3846,886,2169.09,retrait
59194,952,1956,6957.51,retrait
62111,3814,3769,3848.57,virement
64962,944,1765,817.97,dépôt
15302,3865,151,7605.44,paiement
10997,848,1351,5044.8,retrait
81272,1397,3771,-3506.21,dépôt
73448,1205,3978,-4322.64,dépôt
66455,1715,3578,-3096.81,dépôt
70272,184,2728,2812.57,retrait
62709,925,3129,5479.74,retrait
54815,3430,721,4064.75,paiement
35817,2354,148,8356.47,retrait
59228,2200,2093,5072.71,virement
75829,380,1171,7353.01,prélèvement
11372,747,2824,1284.84,dépôt
72116,1383,2604,2005.01,dépôt
92938,777,2484,4331.59,prélèvement
30467,1125,41,-3637.11,prélèvement
10715,1015,2883,-949.98,retrait
15187,2677,1254,3712.03,prélèvement
71438,3051,161,-3564.62,dépôt
33529,87,3963,-1509.36,paiement
43020,2190,3656,4485.74,retrait
46977,576,346,-2847.97,dépôt
91663,178,368,985.54,retrait
96078,2505,2240,8919.93,virement
75290,1490,250,9640.33,prélèvement
87416,831,1280,7116.48,virement
90159,2656,3389,3565.4,prélèvement
44318,1814,667,9383.82,prélèvement
87813,2221,874,-997.64,paiement
50101,3802,1088,730.84,prélèvement
59677,1466,678,4605.26,virement
69896,2269,1957,-1130.63,paiement
69053,98,1270,610.76,prélèvement
68929,113,3649,2755.64,dépôt
13235,2740,637,6188.6,virement
81037,1831,3437,-4816.9,virement
22627,1689,3417,-191.87,retrait
25187,669,916,5160.41,paiement
86677,2335,608,-1145.73,retrait
65378,1873,2752,4323.31,dépôt
17659,2487,2452,-2723.31,dépôt
72524,335,43,1705.89,virement
45970,144,3112,-3006.8,paiement
95184,1016,2538,-385.58,dépôt
16292,1241,360,7202.23,prélèvement
89754,181,384,-4439.61,prélèvement
62403,3773,950,4933.92,dépôt
82267,2827,1145,566.48,prélèvement
38015,3082,2832,1757.75,prélèvement
81393,876,263,-3725.41,virement
77044,2199,288,2637.48,prélèvement
58310,1652,3664,-257.77,dépôt
63551,101,3229,-1138.19,retrait
79584,3192,166,957.34,dépôt
67068,513,302,3937.43,dépôt
88412,1793,1104,-3835.9,dépôt
17308,92,1843,8074.99,dépôt
33603,316,2238,1748.88,prélèvement
42717,3469,3544,9809.1,dépôt
41765,1104,1888,671.24,prélèvement
53322,2751,432,7890.22,prélèvement
82170,2283,378,-2317.94,paiement
10884,2397,2793,7654.51,paiement
12904,3337,3048,-1486.03,prélèvement
36880,1610,3776,581.89,virement
14622,3562,3252,-395.51,paiement
48176,2252,2603,9745.2,prélèvement
64536,3488,718,1117.78,prélèvement
24045,3546,1735,98.55,dépôt
14624,1679,235,3309.02,paiement
32756,1825,1431,7077.2,retrait
82929,2222,1988,5640.24,paiement
13872,3779,2051,5379.56,paiement
42514,785,3920,3894.25,prélèvement
50020,3379,1020,1382.71,retrait
34147,394,2710,5563.53,virement
78134,615,1231,1398.24,virement
16027,1828,88,2558.83,virement
11374,2481,3663,3190.14,virement
99829,2829,632,-2748.08,prélèvement
98009,1977,1590,365.51,paiement
22588,1664,3538,7641.25,dépôt
44673,3321,3750,-4599.21,paiement
17806,3293,78,856.27,retrait
24727,2967,3109,-2887.37,prélèvement
43117,3459,3762,-28.78,retrait
75096,3110,1013,-4492.1,virement
45337,642,3758,-777.52,retrait
67317,3227,119,-43.84,dépôt
36436,3656,609,-4041.89,virement
88468,1781,1855,9108.97,paiement
63481,3663,493,1195.41,retrait
18042,1555,85,-4671.71,retrait
61181,1843,2379,2679.28,dépôt
60979,3630,230,3335.94,dépôt
18089,337,3618,9800.0,dépôt
65812,2530,2688,-67.26,retrait
57059,3502,2528,-4207.68,retrait
83243,2753,1444,6673.73,paiement
33013,2883,1136,8240.18,dépôt
17036,1250,480,1091.56,prélèvement
65343,1126,3165,5409.29,paiement
14816,2769,2835,3607.15,virement
45799,686,224,5285.2,paiement
62758,231,1630,-76.02,dépôt
72373,3310,2791,3165.92,virement
32679,1212,3440,7306.16,retrait
70303,304,2360,7660.42,dépôt
83339,1639,2745,-3918.14,virement
59882,1179,3106,2004.61,prélèvement
52552,2661,985,9464.36,retrait
97391,2204,2121,-3080.71,dépôt
48888,3018,535,4367.88,prélèvement
56171,576,288,-4480.59,dépôt
10375,3864,3283,1651.36,virement
70868,1550,541,1205.16,dépôt
66335,1050,3853,4178.93,retrait
38720,56,1967,-2511.81,virement
49726,805,1090,-4720.63,virement
54816,2107,152,-1456.83,retrait
59190,1874,2488,-3299.41,paiement
39858,339,3198,7444.67,paiement
65130,1223,266,1991.43,paiement
98810,2669,3575,-1811.58,retrait
14088,933,2239,-3856.12,paiement
15964,247,2141,2451.14,paiement
93076,900,401,-590.52,virement
37231,3579,1405,-13.18,retrait
84603,2201,1562,5180.71,paiement
25344,2476,221,1622.53,retrait
91347,2863,2305,382.94,prélèvement
23101,3851,2162,7248.2,dépôt
83354,3724,710,-1316.35,dépôt
82438,546,2597,4800.31,virement
51524,2496,465,8563.96,prélèvement
25913,1503,777,-2514.79,prélèvement
52927,2874,3934,5526.51,virement
43724,1683,2932,-3593.52,paiement
37586,3936,696,7665.25,retrait
87269,691,1885,-617.03,virement
24622,2872,1391,-1641.64,dépôt
40163,282,831,-2770.51,dépôt
48282,3904,3617,5381.24,retrait
98100,34,1076,4244.69,retrait
14511,3286,928,-3069.85,virement
99961,1030,3556,9114.92,virement
63798,3645,664,-1751.6,dépôt
65622,3063,555,4603.41,paiement
55646,385,2907,3660.61,prélèvement
44803,1237,3368,-1531.23,prélèvement
61809,3776,877,-2278.49,prélèvement
67652,2671,3773,-141.4,dépôt
81036,3393,1194,-4893.58,paiement
10972,164,1340,-1443.73,virement
13211,664,1949,3361.08,retrait
15476,75,2718,-460.76,dépôt
30173,899,401,8203.17,paiement
52880,2373,2823,8805.37,dépôt
81086,3827,2377,5960.72,virement
62066,2251,2499,9252.42,retrait
77607,3166,2320,4909.21,virement
48174,660,1796,864.25,paiement
61925,1503,27,3588.54,dépôt
94169,1880,665,-715.72,paiement
15803,2538,1513,547.55,dépôt
66459,2866,651,532.33,dépôt
90115,1925,883,4199.27,retrait
99569,751,184,1419.93,paiement
69970,3682,2767,-1588.84,virement
20256,113,2745,-3928.97,retrait
36185,3733,3119,9416.5,paiement
31006,64,3536,-3205.12,paiement
92612,2562,485,-2693.37,prélèvement
66423,3592,1213,1280.73,prélèvement
24088,1511,2781,-4916.55,virement
67508,675,3534,460.16,dépôt
52572,1998,2236,-2001.15,retrait
78800,1838,569,5444.45,dépôt
14438,3912,3253,469.02,paiement
10246,2308,1051,6347.19,prélèvement
73077,3717,307,8322.4,prélèvement
89451,2145,1673,1360.03,dépôt
92409,3062,994,8669.2,virement
77792,2171,480,-49.86,retrait
98252,2500,13,3015.11,prélèvement
22077,3742,3065,220.31,prélèvement
48485,1095,2387,767.51,paiement
99294,949,2800,1200.32,paiement
67922,3907,180,2558.81,dépôt
99433,2336,2428,8516.14,prélèvement
19393,2232,3041,-3129.65,retrait
16769,3651,1695,2767.19,dépôt
17528,3053,3384,-2109.0,paiement
17177,3302,2060,1158.99,dépôt
97767,3573,2251,8640.49,dépôt
15358,2860,1051,-334.03,prélèvement
88179,3408,2603,3950.65,prélèvement
21920,3057,1608,5812.52,prélèvement
11126,2093,3815,-1661.92,virement
60336,2393,2943,9941.9,virement
93539,768,2857,4020.31,dépôt
32428,414,2226,3687.92,dépôt
51906,3881,122,-4692.42,retrait
30809,1412,2494,4421.42,paiement
31057,3754,2796,7778.03,virement
10504,2493,3335,9233.03,virement
21531,1616,2864,-224.01,retrait
29739,3571,1438,7820.85,virement
95273,3381,941,-4611.13,virement
32631,1883,3762,-1095.85,retrait
47479,2518,3175,9072.8,virement
56608,626,507,3651.01,paiement
38671,3241,3628,7714.93,prélèvement
67629,463,223,8145.33,dépôt
79717,535,3711,1894.05,retrait
39483,2680,532,741.49,retrait
21125,1723,3936,6376.57,retrait
93954,40,2790,-4643.17,virement
62835,339,2907,639.45,dépôt
63851,3121,15,3343.73,prélèvement
82610,10,971,8738.28,virement
64967,2543,349,922.15,retrait
26117,3489,222,-3409.38,virement
53042,1952,3232,3431.81,dépôt
44056,2216,1398,9822.96,dépôt
73036,1083,308,-3303.6,prélèvement
76031,2584,538,540.33,dépôt
77656,1858,1693,6310.3,virement
27018,327,851,-1217.6,dépôt
77749,3698,3348,-17.12,paiement
41627,2951,2997,3687.67,virement
30657,295,3495,5526.8,retrait
72693,1956,604,-2715.78,virement
88543,924,1446,6622.33,retrait
72648,3890,582,2778.72,dépôt
39476,3798,1118,2565.89,paiement
64257,2031,1372,1101.83,retrait
11856,933,3,6497.65,virement
43714,148,1620,-4878.74,dépôt
63808,3514,2104,-788.79,dépôt
98209,2665,3999,-2619.34,retrait
19982,2828,1415,9372.02,retrait
95898,981,431,-3902.87,virement
35737,625,1350,7886.52,prélèvement
78583,1291,2235,4947.58,prélèvement
21441,1573,2905,-140.43,prélèvement
62770,3207,3087,8145.84,virement
38548,1969,1733,6363.2,virement
96534,1152,1138,6416.61,paiement
14881,2212,984,9225.48,dépôt
29412,2771,2223,4795.9,prélèvement
89443,302,2118,5634.73,retrait
88912,3958,949,-2747.49,prélèvement
28328,250,1188,-4630.32,prélèvement
47509,1813,3776,732.45,prélèvement
88899,1993,595,-4021.34,paiement
70923,3995,653,6617.95,paiement
50798,2331,2845,2571.03,virement
28067,3192,1530,-4282.05,virement
57123,2714,3066,-1133.57,retrait
35983,1728,3278,1896.67,virement
90519,2153,1453,535.21,paiement
69333,3100,3719,8178.74,retrait
38377,1690,2605,-3713.11,paiement
88511,1670,748,8996.97,prélèvement
56226,548,494,616.72,virement
60141,1042,3459,1671.39,dépôt
59658,915,1919,9099.12,retrait
41399,127,484,9529.82,paiement
27218,1983,2536,-3238.39,retrait
55069,3183,2916,4048.43,virement
88169,955,3930,1292.18,dépôt
41875,318,34,2555.93,retrait
83701,904,3222,-634.82,prélèvement
57466,353,7,-1053.12,paiement
89092,680,905,6773.79,prélèvement
46579,3898,1478,5041.6,virement
52309,3874,703,3701.92,paiement
29830,3084,2683,1836.0,dépôt
49190,1274,1437,3405.21,prélèvement
84505,3502,551,-4185.5,virement
61618,2370,718,740.21,dépôt
89502,2264,3661,4767.17,dépôt
52295,2949,3965,6815.57,retrait
90314,1576,450,5279.49,retrait
94817,2819,2694,3738.49,dépôt
42061,2648,263,2730.47,virement
96093,1821,3308,6555.28,retrait
38132,248,3609,1940.35,paiement
77017,500,432,2797.5,virement
37967,418,2091,3587.96,dépôt
21132,420,3261,8439.3,virement
83331,2068,1194,4249.49,virement
29872,1336,2722,2296.42,prélèvement
73229,3474,642,-2556.67,dépôt
50487,594,1222,6164.17,virement
17223,120,540,154.72,virement
79782,1136,584,9080.83,retrait
28695,1758,3015,9579.05,dépôt
18796,38,1844,-1174.94,paiement
71249,1361,3468,202.16,prélèvement
92439,1966,3063,5380.56,retrait
42712,3754,1222,3067.54,virement
68028,643,840,4302.05,dépôt
92368,3138,2359,1631.72,virement
49739,1106,1136,-4297.61,retrait
62040,1874,3258,-3123.33,dépôt
43197,1812,3821,9213.63,virement
85563,2125,1537,9771.61,retrait
74822,2367,350,7260.9,dépôt
95362,2726,324,-3081.08,paiement
40805,355,148,8807.35,retrait
86861,3524,2260,-3689.05,dépôt
29536,2703,2554,-550.06,paiement
80361,1204,1738,4413.82,retrait
82403,2532,2919,-461.89,dépôt
79045,2310,3578,1600.25,paiement
41333,3716,599,6810.85,dépôt
25318,3999,1128,1473.2,retrait
81465,2748,918,-826.87,retrait
86063,3633,3332,7956.1,dépôt
34963,309,2103,1348.53,virement
71882,191,2078,6100.81,virement
84815,1337,3120,-3143.3,retrait
21101,3820,1804,6255.55,prélèvement
67081,683,3633,6841.38,retrait
35683,3236,3372,3649.89,paiement
71573,1188,1212,9804.59,prélèvement
81898,596,799,-277.69,dépôt
45963,3353,151,9020.7,virement
50633,2343,2545,5226.95,prélèvement
67989,70,2536,-58.14,virement
59942,3868,2554,2299.86,paiement
24268,794,127,9283.64,paiement
18659,2775,3723,6657.1,retrait
41822,1131,1089,3574.63,retrait
34129,31,3056,1684.09,virement
43354,1458,402,8023.31,dépôt
90910,3230,3165,6943.83,dépôt
82285,1684,3401,1351.31,paiement
53632,135,1976,411.52,virement
31734,1827,2841,5239.07,dépôt
93695,2080,3707,9880.48,paiement
90267,835,3265,7808.69,dépôt
99046,3278,2577,4868.56,paiement
20776,2944,136,2441.16,paiement
79578,1369,416,3711.54,retrait
90808,2225,1474,-3003.71,retrait
76108,314,2699,9164.19,paiement
14192,851,2192,7270.26,prélèvement
64292,3767,3241,643.12,retrait
67731,2220,502,4631.89,paiement
82452,3914,3737,3142.23,paiement
77592,1261,682,9546.77,virement
89039,1360,2896,8210.75,virement
17179,2433,1084,-2558.6,dépôt
63392,1265,2848,-2084.48,retrait
81054,2214,640,2784.58,paiement
29487,1722,661,9003.98,retrait
72313,182,2233,-2191.32,paiement
51528,165,233,-2207.38,paiement
61852,1185,1345,5341.68,virement
70895,2615,3029,-4174.39,virement
72616,2139,2558,2203.23,retrait
75855,2757,3706,6796.05,retrait
44102,906,3685,6694.09,prélèvement
11080,3469,2208,9590.66,dépôt
63224,3425,299,-3496.41,paiement
21958,3315,483,8792.74,retrait
44970,708,3674,-2422.03,paiement
53543,885,2907,1513.03,virement
18120,3013,750,1375.29,prélèvement
20568,2886,2465,1501.0,retrait
37804,465,1646,-767.02,paiement
94256,2568,4015,9161.02,dépôt
61343,1234,1101,8116.45,retrait
85011,2731,1311,-1078.07,virement
56583,3128,3209,-1607.22,paiement
47741,3541,495,6611.84,dépôt
38983,805,2899,2420.7,retrait
10158,3316,582,-4118.72,prélèvement
27564,1856,2384,4156.78,dépôt
85724,3042,1617,-1325.07,paiement
43431,304,2836,724.9,prélèvement
83934,2560,2756,9679.74,retrait
39262,2652,633,6767.39,virement
65545,3993,2684,-4505.37,virement
